,business_id,bet_eli,degree_eli,deg_cen_eli,clo_eli,cluster_eli,eigen_eli,k_core_eli,avg_n_d_eli,open_eli
2124,mujLN_vdZEZqj-uz0TE2gA,2.35E-05,204,0.076318743,0.516322194,0.725731672,0.006962148,182,912.8627451,TRUE
2125,6zRmrhf8lTFBiTBD5BWyyA,0,40,0.014964459,0.495275153,1,0.001347757,40,916.1,TRUE
2126,F1nCofbrPmwjoqtig6IXjQ,0,40,0.014964459,0.495275153,1,0.001347757,40,916.1,TRUE
2127,KacjXtqXE0pH-aLT8rA25Q,2.41E-05,86,0.032173588,0.502443609,0.72995896,0.002756986,80,862.2325581,TRUE
2128,lTsRBIcernRcCkSFy4of3w,3.80E-06,83,0.031051253,0.502443609,0.755509844,0.002706337,80,874.8795181,TRUE
2129,1kPt0cfoTDLAeUfaS3QWnQ,0.000103836,475,0.177702955,0.545621555,0.63967133,0.015343964,351,851.8294737,TRUE
2130,CoaTh4wV5NIzYja3r85YZQ,7.21E-06,202,0.07557052,0.515128156,0.832471307,0.006942176,189,928.1485149,TRUE
2131,EP1B17h53eczD75uQvKpMg,2.72E-05,213,0.079685746,0.517021277,0.733501639,0.006746636,193,852.3380282,TRUE
2132,JSEJ2l4LNJz8f3q39Gx31w,6.21E-05,345,0.129068462,0.532046178,0.648415908,0.010124508,255,786.5217391,TRUE
2133,u0v12iXOKteIhgJs4KWr7Q,1.98E-05,228,0.085297419,0.517922883,0.752531108,0.006819719,195,810.6842105,TRUE
2134,hPjAh49VWPIFEH3Aj40OWw,1.63E-06,153,0.057239057,0.5097254,0.960526316,0.004949443,147,877.503268,TRUE
2135,af9ge1P4IsPNumEfofcNrg,2.86E-05,251,0.093901983,0.520951082,0.71961753,0.007966804,217,856.374502,TRUE
2136,UF71-CUjMnIeyvLSWd-ctA,4.30E-05,363,0.135802469,0.532682344,0.730788548,0.011968427,299,872.7272727,TRUE
2137,7GFa4xiQ7PNxYrIU4Iq_RQ,0,147,0.054994388,0.508368201,1,0.004751507,147,878.3605442,TRUE
2138,107RvbkBZUVULsHq_0d3mw,3.75E-05,245,0.091657314,0.520849571,0.687119438,0.007537281,211,824.2408163,TRUE
2139,Fq_s0_dv9KQ5wW_-05a-BA,2.62E-05,284,0.106247662,0.525147348,0.747175633,0.008792773,230,830.4401408,TRUE
2140,XJnW39FUsenGuMZ1_cIxgA,2.62E-05,284,0.106247662,0.525147348,0.747175633,0.008792773,230,830.4401408,TRUE
2141,nSz7ukSlo9mW6YJdvb5mRw,0,147,0.054994388,0.508368201,1,0.004751507,147,878.3605442,TRUE
2142,96AdrvWLrIEKFp2txuf6jw,0,147,0.054994388,0.508368201,1,0.004751507,147,878.3605442,TRUE
2143,n0aCzyrw7AKECzmmXvAf7w,2.17E-05,217,0.081182192,0.516322194,0.751024066,0.006816737,193,842.2949309,TRUE
2144,c3kTeGBqM38odWsvni60rw,1.90E-05,244,0.091283202,0.51933165,0.749072388,0.007974675,216,870.692623,TRUE
2145,3n5IYtgfSCC9dFzvmIC-KA,0,147,0.054994388,0.508368201,1,0.004751507,147,878.3605442,TRUE
2146,hw7_JvMCU8vdJdZ72urABA,0.000203538,555,0.207631874,0.555601746,0.549347904,0.016208174,363,772.0054054,TRUE
2147,MlInwgqZckIAH-s442KmuA,4.20E-05,269,0.10063599,0.52360431,0.658602896,0.008079061,221,807.9479554,TRUE
2148,bvtOW_n2F-SDh08i3_YYxg,3.16E-05,198,0.074074074,0.514335193,0.754858227,0.005984943,174,821.1414141,TRUE
2149,byyudwJFYCcxK-s2Q7vgYA,0,147,0.054994388,0.508368201,1,0.004751507,147,878.3605442,TRUE
2150,rSDZgUHjxR6reuoVFOfWRQ,1.98E-05,228,0.085297419,0.517922883,0.752531108,0.006819719,195,810.6842105,TRUE
2151,bQiBS4bNJmLUxV1bKvIMbw,3.74E-05,195,0.07295174,0.513643351,0.729473962,0.005656791,170,784.025641,TRUE
2152,H43-TL47hRdiDmZUN-hqiw,1.70E-05,208,0.077815189,0.515824006,0.762727611,0.00656107,189,849.0288462,TRUE
2153,X8qhNFttVpHDzWSgM5Zxng,0,147,0.054994388,0.508368201,1,0.004751507,147,878.3605442,TRUE
2154,q10Lok3-M66eM67IV01m5g,6.33E-05,396,0.148148148,0.53685479,0.674913694,0.012699825,323,852.2853535,TRUE
2155,nMAmp9sFyh-IVy5kgy3w1w,0,147,0.054994388,0.508368201,1,0.004751507,147,878.3605442,TRUE
2156,2nA6hy0jILw6FsUs5XXJWg,7.20E-05,416,0.155630378,0.539346247,0.676656627,0.013505332,325,858.7836538,TRUE
2157,UFdWsJOT3Zzy4AxFXavgqg,2.17E-05,217,0.081182192,0.516322194,0.751024066,0.006816737,193,842.2949309,TRUE
2158,hjOiVuECfvugj7AmVClQ_w,4.97E-05,300,0.112233446,0.526077544,0.655540691,0.009499148,247,847.9866667,TRUE
2159,uBOh3YJmG-BDXF_HkedAIw,5.64E-07,150,0.056116723,0.508852085,0.977897092,0.004840448,147,876.3333333,TRUE
2160,xLTv6Eosmz-QtpXvy-5sZA,8.76E-07,13,0.004863449,0.474946695,0.717948718,0.000453363,13,945.5384615,TRUE
2161,-Y-0AJDArMr9UQfTrS-q7Q,0,71,0.026561915,0.496840149,1,0.002643938,71,989.3943662,TRUE
2162,-3gIgAHG8f-DUf8om0Mxkw,8.10E-05,397,0.14852226,0.537610619,0.675470066,0.012975627,321,861.6372796,TRUE
2163,7YcvRflY4Z2f8FdcZY6vWw,0,71,0.026561915,0.496840149,1,0.002643938,71,989.3943662,TRUE
2164,5_8_OHXxqh_vxerqfZKAiQ,0,71,0.026561915,0.496840149,1,0.002643938,71,989.3943662,TRUE
2165,JEqWrZyCWzptXxvZGzLv1g,0,71,0.026561915,0.496840149,1,0.002643938,71,989.3943662,TRUE
2166,9t52N_k5ghgXJjB9d-NFag,3.25E-05,260,0.097268986,0.522682831,0.721116721,0.008249293,223,842.4923077,TRUE
2167,jWCL1LjdDBklc1K7hvFMIw,0.000215382,638,0.238683128,0.565235779,0.620571547,0.020704867,405,840.1285266,TRUE
2168,_44GdEVfXajtrDu1hAnxAg,0,71,0.026561915,0.496840149,1,0.002643938,71,989.3943662,TRUE
2169,Wj5Tl1oiqcwATnqaGx0KNA,0.00015278,436,0.163112608,0.541093117,0.614014552,0.013746821,337,828.9288991,TRUE
2170,cN6p9UgyUpHNDfZBdruGtQ,6.31E-06,111,0.041526375,0.503200301,0.800819001,0.003920155,102,936.1351351,TRUE
2171,#NAME?,0.000134167,493,0.184436962,0.547745902,0.623023137,0.015963319,365,850.3651116,TRUE
2172,yn4m2uR_XvoLRZ8Zpp_hCg,6.27E-07,87,0.032547699,0.500280741,0.951884523,0.002745228,82,824.2528736,TRUE
2173,pNru276cd7PJ4vV7ubYk5Q,0,82,0.030677142,0.49795082,1,0.002552601,82,813.097561,TRUE
2174,5ItCz2CsxGRmh7rjxAhvyw,1.24E-05,142,0.053123831,0.506537806,0.745280192,0.004611969,128,856.0492958,TRUE
2175,Mv8sj6slNL4wLhiSB2p5eQ,0,82,0.030677142,0.49795082,1,0.002552601,82,813.097561,TRUE
2176,TkwbYc_lS-wpaVqMykCxLQ,9.27E-05,234,0.087542088,0.518928363,0.610285756,0.007132575,193,812.0384615,TRUE
2177,2BxFrHil8FEeSULjfBkyGw,0,82,0.030677142,0.49795082,1,0.002552601,82,813.097561,TRUE
2178,2SNjQ8JLEOFFdsj4cykX7g,6.25E-05,291,0.108866442,0.526492023,0.689844768,0.00938116,238,859.0171821,TRUE
2179,dTpyszCle1E7vBVOBmEcYQ,0,82,0.030677142,0.49795082,1,0.002552601,82,813.097561,TRUE
2180,OJv3-pdokbqhowMmZaeHCg,0,82,0.030677142,0.49795082,1,0.002552601,82,813.097561,FALSE
2181,ivDYcIU0vSCf5u3509KydQ,0,82,0.030677142,0.49795082,1,0.002552601,82,813.097561,TRUE
2182,LBd9WVnJm1Hkb1IzB86fHQ,7.18E-06,93,0.034792368,0.501500938,0.895278167,0.002941425,85,833.6666667,TRUE
2183,c2BiH1xDuRK6mABULGfLUw,6.26E-06,124,0.046389824,0.505675369,0.765407815,0.004068711,118,882.5645161,TRUE
2184,Hp0LU4_UWkoHLghtkfp8BQ,8.85E-05,471,0.17620651,0.545065253,0.70212766,0.015179458,353,845.9596603,TRUE
2185,HTm0n2x9UQvVpZMZLSjvaw,0,62,0.023194912,0.495458758,1,0.002105112,62,922.0967742,TRUE
2186,eB1liwITXeyvKpK0dE9tvQ,4.74E-06,104,0.038907594,0.50282167,0.758588499,0.003294747,100,856.5288462,TRUE
2187,5L27V5boxtQLqJHGfvs9OQ,0,62,0.023194912,0.495458758,1,0.002105112,62,922.0967742,TRUE
2188,7ELa0-tY-4ZS33p3BlS3Zg,4.21E-05,11,0.004115226,0.476385671,0.727272727,0.000381019,10,948.7272727,TRUE
2189,LXw-v3CNhpK8f4pBIojSAA,0,111,0.041526375,0.504339623,1,0.003697903,111,898.3063063,TRUE
2190,zEqHsS91hOcNTXtm70qQ4w,1.23E-05,199,0.074448186,0.514929686,0.770874575,0.006917767,182,930.321608,FALSE
2191,8t4Dba95OeFtT0DIqWKPXg,0,111,0.041526375,0.504339623,1,0.003697903,111,898.3063063,TRUE
2192,ti4Y2oCwBdq-B3NrMpmk-Q,0,111,0.041526375,0.504339623,1,0.003697903,111,898.3063063,FALSE
2193,DAaqUgsGiiXy3zUzLP4rxw,2.22E-05,188,0.070332959,0.515824006,0.707133917,0.005897818,169,846.0691489,TRUE
2194,t0dFDqmTcQJ87rsXAoV2KQ,0,111,0.041526375,0.504339623,1,0.003697903,111,898.3063063,TRUE
2195,YBIM76tvxivszpDX51dkOA,0,111,0.041526375,0.504339623,1,0.003697903,111,898.3063063,TRUE
2196,x-rn21MhRq_ISjz-buBWXA,0,111,0.041526375,0.504339623,1,0.003697903,111,898.3063063,TRUE
2197,9qjBHiiVZQElk8uuHUY9PQ,4.74E-05,177,0.066217733,0.511578947,0.667950693,0.005279835,156,798.9943503,FALSE
2198,dMfNQ8ZmkhBDFC2pl-DLvw,2.53E-05,213,0.079685746,0.516721438,0.694127026,0.006900089,185,858.8122066,TRUE
2199,6Z-gTRMXUVHDK7KHbT-qnQ,1.03E-05,114,0.042648709,0.50462526,0.95482068,0.003719286,111,878.877193,TRUE
2200,atSGsPcEU9KAC8uBeZHuvg,2.56E-07,15,0.005611672,0.481274757,0.885714286,0.000438955,14,810.1333333,TRUE
2201,SkCs9hLX50WktyX2A7JMoA,0,13,0.004863449,0.476725522,1,0.000349578,13,733.6153846,TRUE
2202,EqRcCaLSWokuz5Z7MRpzlw,8.94E-07,19,0.007108118,0.482926829,0.730994152,0.000547785,17,779.7368421,TRUE
2203,MpDaW71BN7hAfAOErXVodw,1.29E-05,39,0.014590348,0.492991516,0.519568151,0.001118462,33,770.4871795,TRUE
2204,p7AfilLew1uCvRJJgoLjGA,7.80E-06,156,0.058361392,0.50933689,0.793134822,0.005080713,146,872.1474359,TRUE
2205,6tflUMFgAzSDOvsPzRpR2g,2.12E-05,212,0.079311635,0.516023166,0.715237414,0.006580426,193,824.5707547,TRUE
2206,8d7-5LFgi9ICINJsJsCSgg,3.85E-05,175,0.06546951,0.512461656,0.688866995,0.005328796,154,818.9428571,TRUE
2207,CPeFI8UMoYdGNUKgXHtLHA,0,108,0.04040404,0.503579503,1,0.003532763,108,874.5555556,TRUE
2208,9FSVd_7twy2SqTLhPp1tAQ,0,108,0.04040404,0.503579503,1,0.003532763,108,874.5555556,TRUE
2209,Dl-IjhyLyB16dXo_1cqH5Q,5.21E-05,296,0.110737,0.526284702,0.634104443,0.0092114,245,827.1824324,TRUE
2210,o-hLCfcVvqH-QlPwUtYhfA,0,108,0.04040404,0.503579503,1,0.003532763,108,874.5555556,FALSE
2211,V4QeWvNpS9NIBXjS5U4sRQ,0,108,0.04040404,0.503579503,1,0.003532763,108,874.5555556,TRUE
2212,WNO2cS_H7dcVuQDvg1E_pA,7.57E-05,387,0.144781145,0.535778713,0.651216345,0.011984767,309,823.3514212,TRUE
2213,HZ-krNNTDn32p-o2tCBYBg,3.23E-05,400,0.149644594,0.537286432,0.816015038,0.013462134,331,878.64,TRUE
2214,Io4xX960s7vtmm4BbOo4KA,2.41E-05,260,0.097268986,0.522376392,0.747044847,0.008223033,223,844.0346154,TRUE
2215,WoE-z67szEjORs7axlf8-Q,0,108,0.04040404,0.503579503,1,0.003532763,108,874.5555556,TRUE
2216,A9aDSlKb5N40FhAJqwAtDg,0.000167484,618,0.231200898,0.562263357,0.610008759,0.019387132,397,816.697411,TRUE
2217,_wHI5_O4HPSSIXLtnrqJOw,2.41E-05,260,0.097268986,0.522376392,0.747044847,0.008223033,223,844.0346154,TRUE
2218,CwLPPztT3dU14GCxyLBBeg,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2219,rh-nCJHSapz0PW58yA0jzQ,7.90E-06,350,0.13093902,0.531411531,0.923634875,0.012147049,325,905.4771429,TRUE
2220,65XO1RaV9N8YC-Ji_2x3Eg,0.000100949,554,0.207257763,0.555370871,0.684125316,0.018236107,392,855.1750903,TRUE
2221,Z80yjMSExp8s7sSXWk5hRQ,3.91E-05,347,0.129816685,0.5321521,0.923089737,0.012039219,325,909.1815562,TRUE
2222,S2-3eMJM8pQzqG7KICGHfw,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2223,kEu8Y0WMPf0Dg-bAaFFwkg,2.60E-05,358,0.133931912,0.53247012,0.890709356,0.012272949,325,897.3435754,TRUE
2224,Xpa4Uxs9Y-fA0Q1xx3bXTw,2.08E-05,377,0.14104003,0.534813926,0.865130651,0.013023676,325,902.9071618,TRUE
2225,IxCgVy219bfbRq7xEwODAQ,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2226,19hIW0uOcbIMrBLRXRngWw,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,FALSE
2227,4kv2dXZiuL_aEY1hQZG2YA,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,FALSE
2228,AiHmzAK6ASk7jNf27Eo4cQ,6.16E-05,502,0.187803966,0.548307692,0.747850912,0.016981482,378,879.2430279,FALSE
2229,yvUkauH8AEjAy9byjhCzPw,2.09E-05,371,0.138795361,0.533852606,0.871552415,0.012743878,325,895.0781671,TRUE
2230,qLaOVmMcQqk_em5ZVr8qYg,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2231,jtkBfoit7ERfu5VhyDSXMA,2.28E-05,369,0.138047138,0.533746006,0.874970543,0.012632373,325,894.0189702,TRUE
2232,jBVtUIShKUr210l9ZONERw,4.55E-05,399,0.149270483,0.538043478,0.80583368,0.013507203,331,882.2481203,TRUE
2233,F_ASRRQjDpNx6bX4WqvpDA,7.76E-05,516,0.193041526,0.55,0.71001731,0.01692374,376,855.1899225,TRUE
2234,FNxdBzSPNCHzA2FXBiW9NQ,0.000133133,568,0.212495324,0.556759009,0.663915592,0.018655686,392,858.1373239,TRUE
2235,MAVSv6Gm5KdfxpwGCEhb_Q,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2236,0aJVALy940i-NMWDZsIPRg,1.94E-05,329,0.123082679,0.529202138,0.984376158,0.011547135,325,917.7142857,TRUE
2237,pcZya2NujeyVqauKxUJ9-Q,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2238,MNOleiosabNwCZmNe6nzLg,9.08E-05,510,0.190796857,0.550906843,0.698740321,0.016948947,375,868.2137255,TRUE
2239,NbuWKPTElcg7ecw6AZ72sw,6.80E-05,538,0.201271979,0.552729529,0.713200833,0.018066989,391,871.3457249,TRUE
2240,gkP8c0LtmGsYqLGM9REImQ,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2241,_72Q2LjA3_Tas16Brg8GiA,2.16E-05,369,0.138047138,0.533746006,0.876104631,0.012698272,325,900.100271,TRUE
2242,_6l_vm7_maYTfO5tpei27A,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2243,kqIpSW4SX4iqNmZ08ZNSWA,1.46E-05,345,0.129068462,0.530883813,0.933687226,0.012016216,325,909.9449275,TRUE
2244,PcmstjcdLFk6SOR4qMWu_g,1.88E-05,407,0.152263374,0.538043478,0.83742632,0.014281638,344,915.5110565,TRUE
2245,8-itK75RRevbtfJUAhvpOA,0.000121819,486,0.181818182,0.546961326,0.685622163,0.015923397,369,853.8106996,TRUE
2246,iysth1b5pLc_7hqk8tIPFQ,0.000183158,478,0.17882529,0.546849427,0.719024938,0.016207757,371,884.2008368,TRUE
2247,Y15bROZUX0SkAuJns4TBCA,0.000438358,849,0.317620651,0.591764445,0.505475365,0.025116922,411,766.9776207,TRUE
2248,tty-n-NnU7JlVphAc8ldGg,0.000204775,615,0.230078563,0.561908766,0.602272186,0.01886273,392,801.6487805,TRUE
2249,VR-1-DLQ8t-OlSkTrxLobg,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2250,Ne3FPz6Iaj_pXxzyaL0I_g,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2251,vb8wZULbsaMxLnf-7Rdbog,5.61E-05,398,0.148896371,0.537178457,0.82677873,0.013661968,332,897.0829146,FALSE
2252,cfZqUjQyoPXcwny-i75Dlw,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2253,1gqAgVvL-PDpvlH7yOlz5A,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2254,#NAME?,6.75E-05,441,0.164983165,0.541751115,0.749598021,0.014642349,346,870.6349206,TRUE
2255,7To7jF3FhnKPin4QaPVCiA,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2256,DF5N-CTHtLvqsQag3BaTYA,4.13E-05,374,0.139917695,0.535349489,0.851371307,0.012758757,325,891.9572193,TRUE
2257,dfyiDBcohF7BUkNkQ1b6JA,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2258,LTqVsT43re6nFjBpB2KGWQ,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2259,4ThLTfloviCA4zGvxLrxGA,2.73E-05,368,0.137673027,0.533746006,0.882685701,0.012797204,325,908.7336957,TRUE
2260,AYobEbZ5JZ3WuEQaQnRXvQ,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,FALSE
2261,D7_VmEXN3gGoxST9JmJ3Ow,4.23E-06,338,0.126449682,0.53067302,0.960827349,0.011886712,325,920.3786982,FALSE
2262,x8pNPp-3oGaBkRNL3qyWWA,4.32E-05,480,0.179573513,0.545955882,0.758376827,0.015962718,370,868.3333333,TRUE
2263,iMqW4Mkl1CbFtq81ty2EPQ,4.32E-05,480,0.179573513,0.545955882,0.758376827,0.015962718,370,868.3333333,TRUE
2264,zS0SNIczKKrrDulbnd5BKQ,0.000160069,604,0.225963337,0.560494863,0.623400657,0.019105833,392,823.4337748,TRUE
2265,#NAME?,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2266,MfpdxVLvgkxKoT4-jo5zoQ,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2267,aFnvKdLq7NVA-rx5bNq21Q,8.24E-07,327,0.122334456,0.528992678,0.992683064,0.011515172,325,920.6238532,FALSE
2268,yluwb0cSj99H6EMCQoNkhA,1.17E-05,343,0.128320239,0.530778396,0.934990538,0.011878741,325,906.5247813,TRUE
2269,WLUqRtr5x-uX0NIcNkduuw,0,325,0.121586233,0.528783383,1,0.011455755,325,921.5169231,TRUE
2270,a1DUyywLu4EoGRHPihdZoA,7.69E-07,36,0.013468013,0.490188887,0.803174603,0.001310967,36,982.6111111,TRUE
2271,Oivg4_xL2cIhQonojpYmyA,3.14E-05,280,0.104751216,0.523194363,0.829493088,0.009468226,252,887.3607143,TRUE
2272,nHmMzZc3zu6UlymE37CJOA,2.54E-05,385,0.144032922,0.534493101,0.777150974,0.012703888,323,866.3636364,TRUE
2273,0sakQdGxfyJJakMO0o5zfA,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2274,fDhZk6gp0XC32VvN0gVuAQ,1.45E-05,265,0.099139544,0.521866458,0.884877073,0.009217757,246,914.5886792,TRUE
2275,-7OafamLNvCEnWXvfD_ldw,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2276,89m_LwGShCbCMBK8ztN7oA,1.87E-05,290,0.108492331,0.524838013,0.820331703,0.009768034,260,889.6241379,TRUE
2277,GuZ1oamF-d5f8UqMXVfvug,2.24E-05,329,0.123082679,0.528678797,0.777374157,0.011194244,284,887.8145897,TRUE
2278,AEKSqjFvOc24k11FPYTluw,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2279,gUTTmF2NwzKassVbja0-yg,4.21E-06,251,0.093901983,0.519836639,0.925482072,0.008752019,239,915.1912351,TRUE
2280,rDsedhWUzIhcXoCeWy2b6Q,3.92E-06,252,0.094276094,0.520342612,0.927622842,0.00884402,240,926.2619048,TRUE
2281,wsEpY9SKydAAr5ESWCEo0Q,0.000101232,486,0.181818182,0.547409379,0.641644394,0.015779274,362,849.9979424,TRUE
2282,7YMqhSk42pfykPYkTvNPBw,1.45E-05,286,0.106995885,0.523912191,0.838596491,0.009844267,261,902.2587413,TRUE
2283,ZMV3UDUAy8OHjPSI7mmVfA,6.36E-05,407,0.152263374,0.537070524,0.669103497,0.012909722,321,830.1818182,TRUE
2284,pcsqp26PxSlku9v0EMvhXQ,3.10E-05,326,0.121960344,0.528783383,0.775044832,0.01101285,281,891.1533742,TRUE
2285,7AdnaGsWjWhg2c-U0GsG-Q,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2286,ZtU-DPPVuvGOOa3hJMgOwQ,1.84E-05,298,0.111485223,0.524838013,0.811786772,0.010039039,270,883.9630872,TRUE
2287,G3hMVTjhWdv205MbsQX-6g,3.07E-05,327,0.122334456,0.528156491,0.759629275,0.010461077,276,844.3333333,TRUE
2288,uCTmAbW8FajeGTzfBm58TQ,2.34E-05,257,0.096146652,0.520342612,0.885122811,0.008797689,238,895.8171206,TRUE
2289,Pce1VZaULZMtbWeBjbR3Vg,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2290,l15cnTwAu_kjspKdebvDMA,1.25E-05,300,0.112233446,0.525663717,0.845373467,0.010593013,270,929.6733333,TRUE
2291,WeMD_EtElg1GxSugHdpe2Q,7.23E-06,240,0.089786756,0.518525703,0.955927476,0.00840684,230,922.2125,TRUE
2292,MAcnYUqzubfFr2OevAatvA,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2293,ILqGAABYPABjjM832eoCdw,2.29E-05,297,0.111111111,0.525974026,0.794248794,0.009881595,268,872.6632997,TRUE
2294,TGUJU-eMY0doQ5KW3ULqqQ,1.87E-05,290,0.108492331,0.524838013,0.820331703,0.009768034,260,889.6241379,TRUE
2295,vlAXNbATEK2llSmW7ctgxg,0.000129876,482,0.180321736,0.546625767,0.633431389,0.015929483,369,863.4854772,TRUE
2296,UP00bQuNtd5GYbRxdY2O-Q,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2297,F83zDkTexWdi9vU_guUutg,6.56E-05,471,0.17620651,0.544621027,0.685549081,0.015168704,356,844.6433121,TRUE
2298,hGf9jOTEzVPAa1B--nRViw,1.70E-05,305,0.114104003,0.526492023,0.818140638,0.010430179,270,902.1180328,TRUE
2299,huGygnl_6FDCvdregRBRqw,0,230,0.086045642,0.517521781,1,0.008119455,230,928.173913,TRUE
2300,RRFwlo57LVDvN1MlPGl_tQ,5.78E-05,390,0.145903479,0.535778713,0.688392327,0.012668354,314,854.5,TRUE
2301,BDDILH4fW5F-r0plzXKcHQ,9.77E-06,177,0.066217733,0.511089866,0.732794042,0.005749365,171,848.5536723,TRUE
2302,Gw-sWXUHk2xNXXGzbc0Adw,2.77E-05,214,0.080059858,0.515128156,0.669123777,0.00608211,189,757.3130841,TRUE
2303,QxlFJYRYJoeDoF82XDyLxw,3.71E-06,119,0.044519267,0.505293006,0.782082324,0.004075103,116,900.8655462,TRUE
2304,B814vBx8gPrx3qN41MV_uw,0,58,0.021698466,0.494725153,1,0.001795468,58,806.7586207,TRUE
2305,Q5ZaHKunlrYft4pIJnhLNA,2.06E-05,212,0.079311635,0.514137334,0.689349906,0.006023873,189,753.5566038,TRUE
2306,9HrQe8DX1QLLQsBHSOGYWQ,0,61,0.022820801,0.4956425,1,0.002057115,61,891.8852459,TRUE
2307,LgmK4sYcSoEzMo-HOMUVRg,0,61,0.022820801,0.4956425,1,0.002057115,61,891.8852459,FALSE
2308,03_t9LNPKZs4d-hkmqzLTQ,8.00E-05,265,0.099139544,0.521560976,0.662378502,0.007807754,228,782.5698113,TRUE
2309,c77AiMB4skcouPE0IzFsGw,0,124,0.046389824,0.505579724,1,0.004095918,124,878.7903226,TRUE
2310,9J52c4FXnzkNTJHMGHkCrg,2.92E-05,181,0.067714179,0.511774842,0.714303254,0.005366585,158,788.2651934,TRUE
2311,VxQ1g4DBfguuI72hz2desA,0,124,0.046389824,0.505579724,1,0.004095918,124,878.7903226,TRUE
2312,_QykVxKf-jKkARAwBdnE4A,6.69E-05,228,0.085297419,0.518324607,0.692866528,0.006894041,198,811.0263158,TRUE
2313,z9cs5JND4cHsOsE8wn0VsQ,1.02E-05,178,0.066591844,0.512068966,0.791150892,0.005745517,163,856.3932584,FALSE
2314,Y5aCu6jerH28RAwPHV9EzA,2.99E-06,137,0.051253273,0.506922056,0.892765135,0.004376431,131,850.4744526,TRUE
2315,WUcfvv4_g-x86EENsxddBg,0,124,0.046389824,0.505579724,1,0.004095918,124,878.7903226,TRUE
2316,WqSQaa_sQW6Q5YjB6edMQA,0,124,0.046389824,0.505579724,1,0.004095918,124,878.7903226,TRUE
2317,lrGttNmH4-qjRPlqm-i1oA,0,124,0.046389824,0.505579724,1,0.004095918,124,878.7903226,TRUE
2318,r32I8BU6x7Y4c_wcx3SMBw,9.00E-06,159,0.059483726,0.509919878,0.828914895,0.005149318,148,858.3081761,TRUE
2319,9W6DpTCYx7ZGyjuqcReK8A,1.94E-05,216,0.080808081,0.515824006,0.713092162,0.006579817,198,805.5648148,TRUE
2320,HGcA9ltSB2CcRHXg82kT6g,3.66E-05,168,0.06285073,0.5097254,0.691117764,0.004312482,150,688.3690476,TRUE
2321,5h-hqppcMGi6Jmxu04RLgQ,0,118,0.044145155,0.50310559,1,0.003298737,118,752.8813559,TRUE
2322,5afFeYfkUwj52_qHjdTRAw,2.62E-05,201,0.075196409,0.513643351,0.674179104,0.005595076,185,745.7313433,TRUE
2323,f5qS9i2GayB_379LTNNErg,2.35E-05,135,0.050505051,0.507595898,0.845439469,0.003732926,126,742.3777778,TRUE
2324,C9LQUzdJZnyxS6eS955mBA,2.44E-05,219,0.081930415,0.516122804,0.702819321,0.00632735,197,772.4246575,TRUE
2325,0Q0NwPdnpvHuaj3_-3_rBw,0,118,0.044145155,0.50310559,1,0.003298737,118,752.8813559,TRUE
2326,B8Cu5uKJsZ5ITANaON3RrQ,6.64E-06,127,0.047512159,0.505293006,0.909636295,0.003512553,120,743.9527559,TRUE
2327,PyadZpowYOw5Wh2Pd5R5GQ,0,118,0.044145155,0.50310559,1,0.003298737,118,752.8813559,TRUE
2328,wPEptYpu6VbqALjHDcjypQ,0,118,0.044145155,0.50310559,1,0.003298737,118,752.8813559,TRUE
2329,yk9ayHWHFAYVWekoSXgGbQ,0,118,0.044145155,0.50310559,1,0.003298737,118,752.8813559,TRUE
