,business_id,bet_neg,degree_neg,deg_cen_neg,clo_neg,cluster_neg,eigen_neg,k_core_neg,avg_n_d_neg,open_neg
636,t0dFDqmTcQJ87rsXAoV2KQ,0.00057558,5,0.004621072,0.343846009,0.3,0.002616942,3,91.4,TRUE
637,gnt8cDFUuZO4YeDR-jvW6g,0,3,0.002772643,0.343024814,1,0.00260852,3,150.3333333,FALSE
638,5dUDkaxm5FdQanoNkP86KQ,0.000149715,10,0.009242144,0.353021675,0.533333333,0.004040141,6,71,TRUE
639,3gxGprHLDbnrkCeDMOLZqg,0,4,0.003696858,0.325479356,1,0.00152026,4,67.25,FALSE
640,xy3RGcgJFKSpkMh78Ig7QQ,0,4,0.003696858,0.325479356,1,0.00152026,4,67.25,TRUE
641,xGLrhhi5VIw3OYpVnpzycw,0,15,0.013863216,0.352032819,1,0.009236781,15,96.26666667,TRUE
642,i2WcamA1LcttC8H57ASF_g,0.000190566,42,0.038817006,0.367607214,0.642276423,0.020386318,29,78.5,TRUE
643,pOXf6XJLl2UhLRFd9_toEQ,0,15,0.013863216,0.352032819,1,0.009236781,15,96.26666667,TRUE
644,JMXXO3Cc78TfIQf4TKIGvg,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
645,VkdrMK6pnVn1unYg94Tsdw,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
646,KvIVxlyFoOtSRuLeAjblXg,0.002777968,36,0.033271719,0.391513135,0.366666667,0.005068442,17,40.97222222,TRUE
647,JMl9i-wq_yAzvusF0Ztvug,0.005627004,34,0.03142329,0.375151392,0.342245989,0.00400466,17,39.58823529,FALSE
648,Qjl1fyG__EtM7_VsOdB2hA,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,FALSE
649,PAxyy7m_lH4qLG_P5uzrDQ,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
650,tty-n-NnU7JlVphAc8ldGg,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
651,BkO-H4_A8NhXz912nI148Q,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
652,H5TA7Um9Zs_vIQxBF0pQjg,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
653,MNvWKHVUD9Kbo39tnDTLHg,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
654,POTGUAjI5Ag9zRrDNgSVOA,0.002431182,22,0.020332717,0.355895834,0.601731602,0.002822764,17,41.18181818,TRUE
655,wtL_CPTm-H0jfMOrkFoPSw,0,17,0.015711645,0.340584597,1,0.002347094,17,42.41176471,TRUE
656,5qY6LqQFupz2Dm8LB4xkJw,0.00214649,45,0.041589649,0.405242132,0.526262626,0.009100954,28,56.82222222,TRUE
657,oYmOMjtxQyzM8YwrZxF4Qg,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,TRUE
658,66_04nEOBGN6FSpiNt5aSA,8.29E-05,29,0.026802218,0.38654584,0.935960591,0.00789658,28,70,TRUE
659,RJxVJcZveEd2hP0u8IGN9A,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,TRUE
660,8kYDzNXZKaBojkJRfemlfA,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,TRUE
661,8iEVJYVTALivGB837DKobg,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,TRUE
662,CaJ6CI2VEpA6Jk9gRDD87w,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,FALSE
663,eh4LGMrkNQl8MSbrfiSCvg,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,TRUE
664,XGFlNcsZ6dndLqGXUH4sxg,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,TRUE
665,2CSmK1LYsYEli5_bmKfF2w,1.86E-05,29,0.026802218,0.38654584,0.935960591,0.008378308,28,71.68965517,TRUE
666,oA25H-jtK9bzfd2iOwlphA,0,28,0.025878004,0.386397283,1,0.007878935,28,72.17857143,TRUE
667,FrtyvQhxlaTGlhGO1UncFw,0.001730199,42,0.038817006,0.39614095,0.537746806,0.009370843,28,57.95238095,TRUE
668,AhCX41du5KAIaoV65U3Pkw,0,1,0.000924214,0.322142176,0,0.001147615,1,208,TRUE
669,ybkkpPxfmxV7tbCY9LugXw,0,10,0.009242144,0.34070001,1,0.003165866,10,61.6,TRUE
670,rTmG-TrKqi4k25InF0kJqQ,0.000476295,37,0.034195933,0.376556453,0.642642643,0.018048225,27,80.67567568,FALSE
671,uKZL5Rf1vVSabl9BUd_8tg,0,10,0.009242144,0.34070001,1,0.003165866,10,61.6,TRUE
672,RSmm-xmcbeePLP2XJdfXFg,0,10,0.009242144,0.34070001,1,0.003165866,10,61.6,FALSE
673,ls8e823HeYi9WGiKK524bg,0,10,0.009242144,0.34070001,1,0.003165866,10,61.6,TRUE
674,etjrnb7Syde7FhXyjfO_3A,0,1,0.000924214,0.222977541,0,1.31E-06,1,3,TRUE
675,YYXSgf884lPO658lkh5QjQ,0.001781742,3,0.002772643,0.289993,0.333333333,0.000122361,2,18.66666667,FALSE
676,Qnip6i9Zyd76QZ3X8elWjQ,0,2,0.001848429,0.28990938,1,0.000122347,2,28,FALSE
677,kzB4VVSQ-sXsQXkvDz4Zfw,0,6,0.005545287,0.340238826,1,0.002562515,6,75.16666667,FALSE
678,Omb-MB47jd6S6oUqGumnww,0,6,0.005545287,0.340238826,1,0.002562515,6,75.16666667,TRUE
679,rTGBHdz_oblpg5UQB3VY9g,0.000831176,18,0.01663586,0.37403487,0.503267974,0.00962915,12,90.61111111,TRUE
680,b88myMjjsHTzWzI70B2gTA,0.00043379,11,0.010166359,0.348011675,0.381818182,0.002670665,7,53.36363636,TRUE
681,PNDbmEjFJyDIhApyRuApOA,0.00010106,6,0.005545287,0.308595988,0.466666667,0.00106454,4,32.5,TRUE
682,E3OTTnQNtQKs-_Z_fsY-2g,2.23E-05,5,0.004621072,0.308028716,0.6,0.000567177,4,28.6,TRUE
683,Z2f_wtyr5-s1QBfNGSGO2w,4.17E-05,5,0.004621072,0.309450825,0.6,0.000543253,4,29.6,TRUE
684,fMz7ZPiePm6WTCaTzO3qYw,0,4,0.003696858,0.306339345,1,0.000539561,4,34.75,TRUE
685,Fe5a8ACd85KVTy5q6l47PA,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,TRUE
686,3-0GopzawxFcEfRo2rHxdg,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,FALSE
687,DKuFuQsYljAejfmiEG9rDw,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,FALSE
688,Pce1VZaULZMtbWeBjbR3Vg,0.000424621,36,0.033271719,0.370861575,0.680952381,0.014285331,29,68.66666667,TRUE
689,#NAME?,0.001623576,40,0.036968577,0.370042595,0.573076923,0.013587297,29,60.85,TRUE
690,5_8_OHXxqh_vxerqfZKAiQ,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,TRUE
691,kUlF_j1uk1IvdOETluPhsA,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,FALSE
692,J_eb0aNNC_WTaS9q5qE20w,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,TRUE
693,MfpdxVLvgkxKoT4-jo5zoQ,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,TRUE
694,igGKppVRUIyuk1osdDSZuQ,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,FALSE
695,BMtVLAH823YEJ6aBIYFrOw,0,29,0.026802218,0.35277394,1,0.013006722,29,74.17241379,FALSE
696,O6m49LJU-nGtMzKSaG1lLg,0.001491733,18,0.01663586,0.3762746,0.359477124,0.002593937,10,47,FALSE
697,poIYA9pJYGOxsCIyZwmPVw,0,11,0.010166359,0.351049487,1,0.002455508,11,61.45454545,TRUE
698,aiV0E6GVKhqhnAwZEPBYqw,0,2,0.001848429,0.302833051,1,0.000651892,2,81,TRUE
699,7yAmxml_awXKadGjYW8SnQ,0,1,0.000924214,0.25999631,0,3.01E-05,1,22,TRUE
700,nlNZa58blJ7YXW2rPxTU_A,0,3,0.002772643,0.303747955,1,0.000377215,3,57.66666667,FALSE
701,p9fC1_RrioeumENbHNJxQA,0,1,0.000924214,0.203030236,0,1.80E-07,1,3,TRUE
702,x0pnQA8l02BHUC49lkV1cA,0.001781742,3,0.002772643,0.257137015,0.333333333,1.69E-05,2,5.666666667,TRUE
703,QmoxdKi2sIXxkNSt4i-eVg,0.000365874,7,0.006469501,0.285545507,0.714285714,3.95E-05,6,10.42857143,TRUE
704,vlNJulw7ObuJi_lY88TsBw,0.001781742,4,0.003696858,0.333689257,0.5,0.001190877,3,71.75,TRUE
705,ZeBIKWiVmIEeh893l0PAhA,0,1,0.000924214,0.247942227,0,1.27E-05,1,4,TRUE
706,dafjd6glKjjjUdZ-mphFrQ,0,1,0.000924214,0.285626628,0,6.82E-05,1,53,TRUE
707,q1YnhoPSArNkTZzSpSUrCw,0,2,0.001848429,0.27202536,1,3.63E-05,2,15.5,TRUE
708,jDdvx9jM96Z9NHfH1hPOCg,0.00019123,4,0.003696858,0.301923643,0.333333333,0.000127682,3,26.5,TRUE
709,Vqo663w-K3OpGA-kAgqTKA,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,FALSE
710,M-GJEtqAIW6FKlBf2CHecw,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,TRUE
711,vNGcpiMzzA_vVHrwnN9Plg,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,FALSE
712,lB-lsDXxmOy0iCZYXnEBkA,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,FALSE
713,HpurSgjX4t8rrhFmaRfG8A,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,TRUE
714,m0X6tITA6Y_oruxDYUiUig,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,TRUE
715,ZzlJBRIHJ8xO-CgZq0s0Iw,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,FALSE
716,SARqoIGv80pN_MW4cMOjbA,0,27,0.024953789,0.365735078,1,0.015072817,27,89.11111111,TRUE
717,R2ir0q71ZgVdi4HJp6n2dw,0,3,0.002772643,0.299763187,1,0.000790185,3,47,FALSE
718,SJyBZwwmVcF9bMI94iIgTg,0,3,0.002772643,0.299763187,1,0.000790185,3,47,TRUE
719,ofV8LgJPir14ycKQtUEi6A,0,3,0.002772643,0.269690378,1,6.62E-05,3,16,TRUE
720,iaArZBU6dJBemOxk41xrEQ,7.77E-05,5,0.004621072,0.280682783,0.4,8.09E-05,3,12,TRUE
721,FZxkabVtssLntuauN2jMUg,0,3,0.002772643,0.269690378,1,6.62E-05,3,16,FALSE
722,8JNqUTrXATJyNet8kL85Qg,0,9,0.00831793,0.325479356,1,0.000998732,9,35.77777778,TRUE
723,PmwANMdPudxk82DzicgHNg,0,9,0.00831793,0.325479356,1,0.000998732,9,35.77777778,TRUE
724,e1m38tc9il7hAJnrsOOVIg,0,9,0.00831793,0.325479356,1,0.000998732,9,35.77777778,TRUE
725,b_YLXCHmz45Kv1Fk8q3ADQ,0,9,0.00831793,0.325479356,1,0.000998732,9,35.77777778,TRUE
726,QmTGCPfHt2L7Og9W7XnOMA,0,9,0.00831793,0.325479356,1,0.000998732,9,35.77777778,TRUE
727,YeikVsEAY-YRfWTpUCzqrw,0,9,0.00831793,0.325479356,1,0.000998732,9,35.77777778,TRUE
728,Gj3eDIunoz2jCGKFicyvCw,0.000327173,11,0.010166359,0.36520368,0.672727273,0.003109556,9,68.72727273,TRUE
729,Z6QAeL9nUlwKvps_MYf3rg,0.005202711,13,0.012014787,0.335135243,0.256410256,0.001344513,6,27.53846154,TRUE
730,7AH9-OG_1kWppKioHZqZJA,2.58E-05,3,0.002772643,0.317563402,0.333333333,0.00118814,3,65,TRUE
731,qLX9vSGyADm9wVZb9LywLg,0,3,0.002772643,0.331926619,1,0.002122351,3,124.6666667,TRUE
732,d9rC3j2Dgp0x6fZecinZpg,0,3,0.002772643,0.331926619,1,0.002122351,3,124.6666667,FALSE
733,f-dZ6l5_vGh3br960J64zA,0.002019238,16,0.014787431,0.352032819,0.875,0.001348384,15,44.8125,TRUE
734,Q5XL0WU3xnr4JkaNXhHUNQ,0.00041495,3,0.002772643,0.259392603,0.333333333,1.51E-05,2,7.666666667,TRUE
735,ZhHHFrMlIO_J74TuOyspbQ,0,2,0.001848429,0.226544779,1,9.02E-07,2,4,TRUE
736,X5eQgeHUCqxlhVXAw6VlGw,0.001554482,5,0.004621072,0.28990938,0.4,6.94E-05,3,11.4,TRUE
737,fd4D-4eIZ94-F40at4G23Q,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
738,y1ABe-dnxxkaB1qeFWwvpA,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
739,E1TX-H1jXfhdvFKn4WqpZg,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
740,dMlEYCET6FfV56ZIuytmiw,0.003098079,40,0.036968577,0.367607214,0.902564103,0.018825096,38,78.925,TRUE
741,i8G0CW4DAi0wL-wKF8s76A,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
742,PyadZpowYOw5Wh2Pd5R5GQ,0.001781742,39,0.036044362,0.367338593,0.948717949,0.018822633,38,80.87179487,TRUE
743,xxUwUcpmM423e_T3W0ycDA,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
744,GGUe6nA0XqDIMFifJkpoMw,0,38,0.035120148,0.36720443,1,0.018820515,38,83,FALSE
745,hSh0loErDwANcA82DmyzVw,0,38,0.035120148,0.36720443,1,0.018820515,38,83,FALSE
746,qMqBLt4_Rnu67AktU5_8_Q,0,38,0.035120148,0.36720443,1,0.018820515,38,83,FALSE
747,#NAME?,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
748,KB5QkoDxmpvKJjC5CXnFpA,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
749,fXc_YYAzrAY6-w6b2OHN3g,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
750,p1rH4VbPoAvErt5QqsZWAA,0.000408428,44,0.040665434,0.3762746,0.77167019,0.019226118,38,75.02272727,TRUE
751,_cxnSeFM0G5AdvCpJjTb0g,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
752,a2t3DT5R9MS0mIMWGka46w,0,38,0.035120148,0.36720443,1,0.018820515,38,83,TRUE
753,noKQwODkAAXMkAVWsUxZdg,0.005334966,12,0.011090573,0.274625985,0.590909091,3.57E-05,9,11.58333333,TRUE
754,OvS1mJROcz94TiGP_j3cFw,0,9,0.00831793,0.274401127,1,3.57E-05,9,14.77777778,TRUE
755,lo2tx5L7cwNNLUb42qbtTw,0.000250345,10,0.009242144,0.284736825,0.822222222,6.69E-05,9,18,TRUE
756,ptHryWHORQa6x1nN2BVWnQ,0,9,0.00831793,0.274401127,1,3.57E-05,9,14.77777778,FALSE
757,s7M5xTPh5pKHU168u8zFtA,0,9,0.00831793,0.274401127,1,3.57E-05,9,14.77777778,TRUE
758,Je9L74ptkxSu60yCmV6Jrg,0,9,0.00831793,0.274401127,1,3.57E-05,9,14.77777778,TRUE
759,vDbX8vghMsFdHqbdga7ofw,0,9,0.00831793,0.274401127,1,3.57E-05,9,14.77777778,FALSE
760,d-Cy2Vijr8qJ88UtdHu1tQ,0.0130377,27,0.024953789,0.362962357,0.49002849,0.002369043,17,30.77777778,FALSE
761,JNP0VPmNlv2BicxxR-JQuA,0,9,0.00831793,0.274401127,1,3.57E-05,9,14.77777778,TRUE
762,IiC6oUw1oKuqENp9o1t-Mw,0,6,0.005545287,0.333467904,1,0.001756489,6,74.83333333,TRUE
763,TTFeXOruMGQt0MM2zvSGAA,0,6,0.005545287,0.333467904,1,0.001756489,6,74.83333333,TRUE
764,wSfZg_xudYZsWLRrz8cAbQ,5.78E-05,13,0.012014787,0.335806857,0.846153846,0.001451678,12,35.07692308,TRUE
765,0MdwA1XvrmrSS8vpfLwHIQ,0,12,0.011090573,0.332805604,1,0.001432027,12,36.41666667,FALSE
766,4jvFXuAI5qyVX9NqwzstOg,2.38E-05,13,0.012014787,0.339320192,0.858974359,0.001568551,12,37.69230769,TRUE
767,auVma12cPce3asqjD7Us5Q,0,12,0.011090573,0.332805604,1,0.001432027,12,36.41666667,TRUE
768,mEBkJgANzFKekwgEEi0nyA,0,12,0.011090573,0.332805604,1,0.001432027,12,36.41666667,TRUE
769,oLJyZhx5lKa75Erkz6viCA,0,12,0.011090573,0.332805604,1,0.001432027,12,36.41666667,TRUE
770,4vNJBpBspRQH12_wgvPsRg,2.38E-05,13,0.012014787,0.339320192,0.858974359,0.001568551,12,37.69230769,FALSE
771,OrfxjpJXpK6WE9SaW3EU8Q,0,2,0.001848429,0.316165324,1,0.000331377,2,69,TRUE
772,Hp0LU4_UWkoHLghtkfp8BQ,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
773,qOOlgwxhgjYPIkHBSA6TfA,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
774,jMeLuvCWign8q6Rcukty2A,0,2,0.001848429,0.283532355,1,0.000515293,2,35,TRUE
775,XD07ebgIm0JGM44AVg7Ojg,0,2,0.001848429,0.283532355,1,0.000515293,2,35,TRUE
776,6RsqA11RGj_tyUvMoDdnCA,0,9,0.00831793,0.318367869,1,0.000344011,9,27.88888889,TRUE
777,jzP1EDY3shoD-SH2yUtOIg,0.001347734,18,0.01663586,0.36963446,0.477124183,0.001912497,9,38.83333333,TRUE
778,qoyOMslTY3UkYG_dyGQn3A,0,9,0.00831793,0.318367869,1,0.000344011,9,27.88888889,TRUE
779,oUwpku1TJrlRAe43D4aAOA,0.002563838,15,0.013863216,0.321626913,0.485714286,0.000360235,9,19.33333333,TRUE
780,8nMjnNkEc5tSwaEXNdanYA,0,9,0.00831793,0.318367869,1,0.000344011,9,27.88888889,TRUE
781,aKNy4pieaYnobWZDExPd9Q,0.000126327,10,0.009242144,0.318771633,0.8,0.000349745,9,25.5,TRUE
782,S_Kc3W7XJOXoqz7wmlKVvg,0,3,0.002772643,0.294581228,1,0.000106129,3,28.66666667,TRUE
783,EcCzmA_FJDGRgRfhjCOMBQ,9.69E-05,5,0.004621072,0.315668989,0.4,0.000690478,4,41.6,TRUE
784,TD93tTmCi3zFdeWR6Ckj5Q,0,8,0.007393715,0.316962714,1,0.000336355,8,29,TRUE
785,bYVw4AB5Y7plyqxAJgSi5w,0.000757795,15,0.013863216,0.340238826,0.380952381,0.000812145,8,28.4,TRUE
786,jWCL1LjdDBklc1K7hvFMIw,0,8,0.007393715,0.316962714,1,0.000336355,8,29,TRUE
787,#NAME?,0.001781742,9,0.00831793,0.317062671,0.777777778,0.000336393,8,25.77777778,FALSE
788,zS0SNIczKKrrDulbnd5BKQ,0,8,0.007393715,0.316962714,1,0.000336355,8,29,TRUE
789,nssZNwXxyxA8r88zlUa_2w,0,1,0.000924214,0.238643658,0,3.59E-06,1,9,TRUE
790,umd0u_uWftPoIcW7v53z1g,0,10,0.009242144,0.346691631,1,0.006143889,10,97.3,FALSE
791,LBd9WVnJm1Hkb1IzB86fHQ,0,10,0.009242144,0.346691631,1,0.006143889,10,97.3,TRUE
792,HrE5xI3c0B1Sln98GLCkXA,0,7,0.006469501,0.342091096,1,0.001396297,7,55.57142857,TRUE
793,dVJIdkxeJyggSrfgIL4fPg,9.84E-06,8,0.007393715,0.342207532,0.785714286,0.001532642,7,55.125,TRUE
794,aIzLOo6dk92DDts8YpyhZA,0.001781742,8,0.007393715,0.342207532,0.75,0.001396455,7,48.625,TRUE
795,UZxa6SQoaQMyDonQGqpV_g,0,5,0.004621072,0.33943475,1,0.001682392,5,77.8,FALSE
796,wK-25mYloluJ1cZ9HEy21w,3.72E-05,7,0.006469501,0.352650203,0.619047619,0.001987833,6,78.42857143,TRUE
797,aPr3BWg1qUwr4V3KkOAYug,0.001076508,24,0.022181146,0.357160117,0.543478261,0.001737917,17,34.54166667,TRUE
798,L0yc_qH0SItiEq_MzQzRdg,0,2,0.001848429,0.269907579,1,3.04E-05,2,15,TRUE
799,nrgOEj4HvyGLM7WWeK1GsQ,0,2,0.001848429,0.269907579,1,3.04E-05,2,15,TRUE
800,aJxxX8_jS_MokUr8uAk6GA,0,1,0.000924214,0.248187048,0,2.07E-05,1,12,TRUE
801,6WC2MEdR1SQeESCDyVh2UA,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,TRUE
802,mI2EMtr-lZYZQlxuyOg4xg,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,TRUE
803,NGsfNM7zy5lEl2Lu-318Dw,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,TRUE
804,JTIbnUsifk_-08r6EfqWgA,9.99E-05,17,0.015711645,0.351909601,0.889705882,0.003168928,16,45,TRUE
805,#NAME?,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,TRUE
806,f3HFehCTl5HTsMwaKen4RQ,0.003619211,27,0.024953789,0.38272011,0.407407407,0.004123182,16,39.14814815,TRUE
807,tnh5sE-eALcXB-IJaIneqA,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,FALSE
808,wKjYqhFd_l8KPLQzlLh1Lw,0.000518568,18,0.01663586,0.351909601,0.797385621,0.003498125,16,44.83333333,TRUE
809,B16MXjNVt1gqBy-trsId0w,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,TRUE
810,Oi7zNRROJa17Y1-IE7A4Gw,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,TRUE
811,JvdpALAa8W-DxMs7q12DEg,0,16,0.014787431,0.348978039,1,0.003136188,16,46.25,TRUE
812,Wb_dWZX9ZzMAT2yjMdtKdg,0.001260041,21,0.019408503,0.351663424,0.623809524,0.003231535,16,38.61904762,TRUE
813,Goufn_bfgUHZlzxT1LHW6Q,0,1,0.000924214,0.251981386,0,1.11E-05,1,11,TRUE
814,zEqHsS91hOcNTXtm70qQ4w,0.001781742,11,0.010166359,0.34104672,0.818181818,0.001045045,10,40.90909091,FALSE
815,kIH0JLW5zFTJrrSchsIb2w,0.001781742,3,0.002772643,0.310502078,0.333333333,0.000771905,2,47.66666667,TRUE
816,x02bWSJbx3VLZg6QytDpxQ,0,2,0.001848429,0.310406215,1,0.000771818,2,71.5,TRUE
817,0kw9PdEVcPsgQlhTzDW-tA,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,FALSE
818,Src_MVEcsNPe8vDp4lHkXg,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
819,Lw3gSxm2eettIC4tvU16sQ,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,FALSE
820,7wIoWhoRSXMXJNRfRl7N9Q,0,4,0.003696858,0.313699136,1,0.000855422,4,44.25,TRUE
821,1S0vJfhkdxiPxzxC9iE9kg,0,4,0.003696858,0.313699136,1,0.000855422,4,44.25,TRUE
822,IXeRU0Q4NGfenND44vsTDA,0.000540452,20,0.018484288,0.382283548,0.378947368,0.004599035,11,60.25,TRUE
823,hJ5R-lfA3H-V1QuguXwGEA,0,9,0.00831793,0.361266881,1,0.002951979,9,78.33333333,TRUE
824,mCUG1X42cjrWobtusxLgSQ,0.000273999,11,0.010166359,0.36520368,0.654545455,0.003032009,9,67.54545455,TRUE
825,syQJzSlYZJPEBQwHO36JzQ,0,9,0.00831793,0.361266881,1,0.002951979,9,78.33333333,TRUE
826,4yKkyUCqyTxVv7Ouj3ftrA,0,3,0.002772643,0.291929655,1,0.000630212,3,34.66666667,TRUE
827,#NAME?,0,3,0.002772643,0.291929655,1,0.000630212,3,34.66666667,TRUE
828,1W2JM11f09anyR2D9cis3A,0,8,0.007393715,0.342324048,1,0.002816628,8,74.125,TRUE
829,OhlKgxOn_CtYK3vfBXazSw,0,8,0.007393715,0.342324048,1,0.002816628,8,74.125,TRUE
830,#NAME?,0.002062135,12,0.011090573,0.345500251,0.515151515,0.002846011,8,51.75,TRUE
831,l4L4jJ3y--hAT7dF1Z44bQ,0,8,0.007393715,0.342324048,1,0.002816628,8,74.125,TRUE
832,aKhcjMoyERx6JTo2e0X1Xw,0.001210912,12,0.011090573,0.351294804,0.696969697,0.002006941,10,55.33333333,FALSE
833,1BeJunz8wYpPHKDPZRW-ig,0,10,0.009242144,0.348735945,1,0.001999725,10,65,FALSE
834,a6wDXO1P50aeOKd__VDqEg,0.001781742,11,0.010166359,0.34885695,0.818181818,0.001999951,10,59.09090909,TRUE
835,D_RvESm_VexDLwAmiL7Csg,8.09E-05,16,0.014787431,0.35677989,0.875,0.00165826,15,47.5625,TRUE
836,zzUUj9BUNn0_0F5hwy7RRw,0,15,0.013863216,0.351663424,1,0.001348224,15,47.66666667,TRUE
837,8rDrtiE1TXqr8UgfH9svBw,0,15,0.013863216,0.351663424,1,0.001348224,15,47.66666667,FALSE
838,LAGIF3moRmXtcgy6Vix-RQ,0,15,0.013863216,0.351663424,1,0.001348224,15,47.66666667,TRUE
839,Fp6SpM7K1uAKUg4_NMZk7g,0,15,0.013863216,0.351663424,1,0.001348224,15,47.66666667,TRUE
840,hEdi-rsBWyfbfLgb7RYDBA,0.00251444,20,0.018484288,0.366001358,0.578947368,0.001652527,15,43.95,TRUE
841,yS5MXTyFYeD0ipI9vUPIyw,0,15,0.013863216,0.351663424,1,0.001348224,15,47.66666667,TRUE
842,_6LvlxCTcn2m_YOZOvwIig,0.002124834,32,0.029574861,0.368550488,0.495967742,0.00249172,17,38.78125,TRUE
843,TnMJmcHi9m7qFAB2jBnDZA,0,15,0.013863216,0.351663424,1,0.001348224,15,47.66666667,TRUE
844,GnMdwvUT8o_fwWhukAGGIw,0,1,0.000924214,0.248187048,0,6.38E-06,1,12,FALSE
845,iQMIJhaLbcOgsf2Ukr_q9A,1.27E-05,3,0.002772643,0.273208079,0.333333333,0.000230853,2,15.66666667,TRUE
846,l5geRDF0zXr6l9A-42z8qQ,0,1,0.000924214,0.206576069,0,2.49E-07,1,3,TRUE
847,LfAaHqPnF1cLZ6x3X3t3tQ,0.001781742,3,0.002772643,0.262851171,0.333333333,2.34E-05,2,8.666666667,TRUE
848,NaKzzDKN79r9D-fMxfUZmA,0.003063555,10,0.009242144,0.340469262,0.288888889,0.001241869,6,39.2,TRUE
849,CjXMqzgucLNyPF49NopgUA,0.000180408,7,0.006469501,0.32401087,0.428571429,0.001015373,6,32,TRUE
850,WzL3daO29hcteDG1WdRotQ,0,3,0.002772643,0.297369338,1,0.000794916,3,36.33333333,TRUE
851,0HjNgRpD6-knnoiuzf3VZA,0.001102736,21,0.019408503,0.350926956,0.676190476,0.001386335,17,31.38095238,TRUE
852,oE3Yycf8FH0kaiPd-nxAng,0.00269573,8,0.007393715,0.338178853,0.321428571,0.001252915,6,43.375,TRUE
853,nN4EZPWX0BLEZVIvT8eyFA,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
854,PQ_F-DJDBF4eFnUQWnNccA,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
855,ZWR_GINmfLCKaj68s62Pqg,0,23,0.021256932,0.38624884,1,0.007431369,23,78,TRUE
856,9czNIwVURt5CFBpQLS5oWw,0,23,0.021256932,0.38624884,1,0.007431369,23,78,TRUE
857,hx0Ltfo10BinaH2tlgu0Lg,0,23,0.021256932,0.38624884,1,0.007431369,23,78,TRUE
858,6VbM5hHuI0g8oKRSnJOqpw,0,23,0.021256932,0.38624884,1,0.007431369,23,78,TRUE
859,6JdVY8eXA2LlsuqZ11p2ng,0.000664018,29,0.026802218,0.388938387,0.694581281,0.008518425,23,72.89655172,FALSE
