,Unnamed: 0,attributes.Accepts Credit Cards,attributes.Accepts Insurance,attributes.Ages Allowed,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Attire,attributes.BYOB,attributes.BYOB/Corkage,attributes.By Appointment Only,attributes.Caters,attributes.Coat Check,attributes.Corkage,attributes.Delivery,attributes.Dietary Restrictions.dairy-free,attributes.Dietary Restrictions.gluten-free,attributes.Dietary Restrictions.halal,attributes.Dietary Restrictions.kosher,attributes.Dietary Restrictions.soy-free,attributes.Dietary Restrictions.vegan,attributes.Dietary Restrictions.vegetarian,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Good For Dancing,attributes.Good For Groups,attributes.Good For.breakfast,attributes.Good For.brunch,attributes.Good For.dessert,attributes.Good For.dinner,attributes.Good For.latenight,attributes.Good For.lunch,attributes.Good for Kids,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.asian,attributes.Hair Types Specialized In.coloring,attributes.Hair Types Specialized In.curly,attributes.Hair Types Specialized In.extensions,attributes.Hair Types Specialized In.kids,attributes.Hair Types Specialized In.perms,attributes.Hair Types Specialized In.straightperms,attributes.Happy Hour,attributes.Has TV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.Noise Level,attributes.Open 24 Hours,attributes.Order at Counter,attributes.Outdoor Seating,attributes.Parking.garage,attributes.Parking.lot,attributes.Parking.street,attributes.Parking.valet,attributes.Parking.validated,attributes.Price Range,attributes.Smoking,attributes.Take-out,attributes.Takes Reservations,attributes.Waiter Service,attributes.Wheelchair Accessible,attributes.Wi-Fi,business_id,categories,city,full_address,hours.Friday.close,hours.Friday.open,hours.Monday.close,hours.Monday.open,hours.Saturday.close,hours.Saturday.open,hours.Sunday.close,hours.Sunday.open,hours.Thursday.close,hours.Thursday.open,hours.Tuesday.close,hours.Tuesday.open,hours.Wednesday.close,hours.Wednesday.open,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
48461,48461,False,,,,False,False,,,False,False,False,False,False,casual,,,,,,,True,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,1.0,,True,True,,True,no,mmfQ13y5iTQ12_Gi1wVBNw,"['Russian', 'Restaurants']",Edinburgh,"5 Canonmills
Cannonmills
Edinburgh EH3 5HA",15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,55.962502710441,-3.1974241208025003,Russian Passion,['Cannonmills'],False,12,4.5,EDH,business
48463,48463,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,no,kqIpSW4SX4iqNmZ08ZNSWA,"['Food', 'Coffee & Tea']",Edinburgh,"21D Strathearn Road
Marchmont
Edinburgh EH9 2",,,,,,,,,,,,,,,55.934889104415,-3.1942200326814003,Empire Café,['Marchmont'],True,4,3.0,EDH,business
48475,48475,True,,,none,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,2.0,,False,,,,no,RZRZeFDqPJXq485DMUJh7Q,"['Active Life', 'Health & Medical', 'Massage Therapy', 'Yoga', 'Fitness & Instruction']",Edinburgh,"43 Argyle Place
Marchmont
Edinburgh EH9 1JT",20:00,07:30,21:00,07:30,16:00,08:00,19:00,08:00,21:00,07:30,21:00,07:30,21:00,07:30,55.9395296,-3.1916455000000004,Meadowlark Yoga & Holistic Health,"['Marchmont', 'The Meadows']",True,15,4.5,EDH,business
48476,48476,False,,,full_bar,,,,,,,,,,,,,,,False,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,True,,False,False,average,,,False,False,False,False,False,False,2.0,outdoor,,,,True,,jIYxgl-1OVHcXmnRXo5g-A,"['Bars', 'Gay Bars', 'Nightlife', 'Karaoke']",Edinburgh,"17 Albert Place
Leith
Edinburgh EH7 5HN",01:00,12:00,01:00,12:00,01:00,16:00,01:00,14:00,01:00,12:00,01:00,12:00,01:00,12:00,55.9621821,-3.1792366000000003,Priscillas Bar,['Leith'],False,5,3.5,EDH,business
48477,48477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_jFdCSRPG953snL09JBF-g,['Local Flavor'],Edinburgh,"Leith
Edinburgh EH6",,,,,,,,,,,,,,,55.97866189999999,-3.1733994,Leith,['Leith'],True,7,3.5,MLN,business
48478,48478,,,,,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,False,,True,,,_M-YiTh4cz4Y2OQvkcRRTQ,"['Indian', 'Italian', 'Fast Food', 'Restaurants']",Edinburgh,"29-33 Nicolson Square
Nicolson Street
Newington
Edinburgh EH8 9BX",,,,,,,,,,,,,,,55.945556599999996,-3.1846324,Iman's Grill,['Newington'],False,4,4.0,EDH,business
48479,48479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,bnungTZU1lnjLIrOber1WA,"['Arts & Entertainment', 'Performing Arts']",Edinburgh,"10 Cambridge St
Old Town
Edinburgh EH1 2ED",,,,,,,,,,,,,,,55.9478954,-3.2049925999999997,Traverse Theatre,['Old Town'],True,21,4.0,EDH,business
48480,48480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7AsM-AKzevwYa_h1gqNqsA,"['Shopping', 'Beauty & Spas', 'Health Markets', 'Ethnic Food', 'Specialty Food', 'Food', 'Cosmetics & Beauty Supply']",Edinburgh,"39 Newington Rd
Newington
Edinburgh EH9 1QW",17:00,09:00,17:00,09:00,17:00,09:00,,,17:00,09:00,17:00,09:00,17:00,09:00,55.937987199999995,-3.1779889,Jan De Vries Health Care,['Newington'],True,3,3.5,EDH,business
48481,48481,True,,,full_bar,False,False,False,False,False,False,False,False,False,casual,,,,True,,,True,False,False,False,False,False,False,False,False,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,loud,,,False,False,False,True,False,False,2.0,,True,True,True,False,free,iQMIJhaLbcOgsf2Ukr_q9A,"['Cantonese', 'Chinese', 'Restaurants']",Edinburgh,"10 Queensferry Street
West End
Edinburgh EH2 4PG",23:30,12:00,,,23:30,12:00,23:00,13:00,23:00,12:00,23:00,12:00,23:00,12:00,55.9505495,-3.2094542,The Rendezvous,"['West End', 'New Town']",True,21,3.5,EDH,business
48483,48483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ujqK3nV7rt_AGRJZOcDAeg,['Local Flavor'],Edinburgh,"8 Warrender Park Rd
Marchmont
Edinburgh EH9 1",,,,,,,,,,,,,,,55.938213299999994,-3.1984998,Marchmont,['Marchmont'],True,7,4.5,EDH,business
48484,48484,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,PggQtxIbE2VeBfr4fvl64A,"['Discount Store', 'Shopping']",Edinburgh,"Nicolson St
Newington
Edinburgh EH8 9DT",,,,,,,,,,,,,,,55.945556599999996,-3.1846324,Poundland,['Newington'],True,6,3.5,EDH,business
48487,48487,True,,,full_bar,False,False,False,False,False,False,False,False,False,casual,,,,True,,,False,,,,,,,,,,,True,False,False,False,False,False,True,True,,,,,,,,,,False,,,,,,,average,,,True,False,False,True,False,False,2.0,,False,True,True,,,zlRSMNA9YhQwil9_s06EJw,"['French', 'Restaurants']",Edinburgh,"18 Eyre Pl
Cannonmills
Edinburgh EH3 5EP",23:00,12:00,22:00,12:00,23:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,55.96057629999999,-3.2003641,Pierre Victoire,['Cannonmills'],False,24,4.0,EDH,business
48488,48488,True,,,beer_and_wine,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,True,,False,False,,,,False,False,False,False,False,False,,,,,,True,,_9RMCiDFajX48k12XLnYgg,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"1 Canonmills
Cannonmills
Edinburgh EH7 4",,,,,,,,,,,,,,,55.9624505,-3.1971522,McLachlans,['Cannonmills'],False,3,3.5,EDH,business
48489,48489,True,,,full_bar,False,False,False,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,True,False,False,True,,,,,,,,,,False,,,,,,,average,,,False,,,,,,2.0,,True,True,True,,no,2jxWAJrqC0kfuhp3PXRFUw,"['Indian', 'Restaurants']",Edinburgh,"3A1 Dundas Street
New Town
Edinburgh EH3 6QG",23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,55.9564765,-3.1987516,The Spice Pavilion,['New Town'],True,17,4.5,EDH,business
48490,48490,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,FuxTgSAYe3PB-Gkl22nuVA,"['Chinese', 'Restaurants']",Edinburgh,"22 Rodney Street
Cannonmills
Edinburgh EH7 4EA",,,,,,,,,,,,,,,55.96221310000001,-3.1961494999999998,Shangri La,['Cannonmills'],True,3,4.0,EDH,business
48491,48491,True,,,full_bar,False,False,,False,False,False,False,False,False,dressy,,,,True,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,quiet,,,True,False,False,False,False,,3.0,,False,True,True,,no,LQaE6pvNm2gNytvTDTrrOQ,"['Restaurants', 'Italian']",Edinburgh,"7-11 E London Street
New Town
Edinburgh EH7 4BN",22:00,17:00,17:00,09:00,14:30,12:00,,,22:00,17:00,22:00,17:00,22:00,17:00,55.959290894552495,-3.1904125213623,Locanda de Gusti,['New Town'],False,12,4.0,EDH,business
48492,48492,True,,,none,,,,,,,,,,casual,,,,True,,,False,,,,,,,,,,,False,,,,,,,True,,,,,,,,,,,,,,,,,average,,,False,False,False,False,False,,3.0,,True,False,False,,,-_THgUIbxjhc3v4bLSY1tQ,"['Delis', 'Restaurants']",Edinburgh,"42 Broughton Street
New Town
New Town
Edinburgh EH1 3SA",16:00,07:00,16:00,07:00,16:00,08:00,16:00,09:00,16:00,07:00,16:00,07:00,16:00,07:00,55.9584094,-3.1899637000000003,New Town Deli,['New Town'],True,10,3.5,EDH,business
48494,48494,False,,,none,,,,,,,,,,formal,,,,,,,False,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,True,True,,,no,x0ZA2JmIyq6MiWM4ILI3yw,"['Restaurants', 'Pizza', 'Turkish']",Edinburgh,"3 Fountainbridge
West End
Edinburgh EH3 9PU",02:00,17:30,02:00,17:30,02:00,17:30,02:00,17:30,02:00,17:30,02:00,17:30,02:00,17:30,55.9432605,-3.2090722,Samsun's,['West End'],False,3,2.5,EDH,business
48511,48511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YMVFlBPzzSJUObf8th6IQQ,"['Shopping', 'Antiques']",Edinburgh,"26 W Preston Street
Newington
Edinburgh EH8 9PY",,,,,,,,,,,,,,,55.9390037,-3.1801061,Lucifer Lighting,['Newington'],True,3,4.5,EDH,business
48515,48515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K93ffUHJCz6N_HS8DWmIOQ,"['Local Services', 'Engraving', 'Keys & Locksmiths', 'Shoe Repair', 'Home Services']",Edinburgh,"30 South Clerk Street
Newington
Edinburgh EH8 9PR",17:00,09:30,17:00,09:30,13:00,10:00,,,17:00,09:30,17:00,09:30,17:00,09:30,55.9404541,-3.1807852999999997,Cobbler's Key,['Newington'],True,4,4.5,EDH,business
48516,48516,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2.0,,,,,,,o5HSrzL5-63gNvBYZYSMyQ,"['Food', 'Coffee & Tea']",Edinburgh,"Holyrood Palace
Old Town
Edinburgh EH8 8JF",,,,,,,,,,,,,,,55.95277539999999,-3.1722458,Cafe at the Palace,['Old Town'],True,4,3.5,EDH,business
48521,48521,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1.0,,,,,,,r0MUFDxnR6oil-tTrm7BBw,"['Thrift Stores', 'Shopping']",Edinburgh,"56a Dalry Road
West End
Edinburgh EH11 2BA",17:00,09:30,17:00,09:30,17:00,09:30,16:30,11:30,17:00,09:30,17:00,09:30,17:00,09:30,55.9446555,-3.2183102000000003,British Heart Foundation,"['West End', 'Haymarket']",True,4,4.0,EDH,business
48534,48534,True,,,,False,False,False,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,True,False,False,False,False,True,,,,,,,,,,False,,,,,,,average,,,True,False,False,True,False,False,1.0,,True,False,True,True,no,CDV83N76Fj7CqLKSN8DGQw,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",Edinburgh,"196 Bruntsfield Place
Bruntsfield
Edinburgh EH10 4DF",19:00,07:30,19:00,07:30,18:00,08:30,18:00,08:30,19:00,07:30,19:00,07:30,19:00,07:30,55.9359811,-3.2096663,Project Coffee,['Bruntsfield'],True,37,3.5,EDH,business
48535,48535,True,,,full_bar,False,False,False,False,False,False,False,False,False,dressy,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,quiet,,,False,False,False,True,False,,2.0,,False,True,True,,free,rLKBJ74iC2VebX7L5X7EtQ,"['Bistros', 'Restaurants']",Edinburgh,"19 Colinton Rd
Edinburgh EH10 5DP",22:00,17:00,,,22:00,17:00,,,22:00,17:00,22:00,17:00,22:00,17:00,55.9338246,-3.2106617,bia bistrot,[],True,9,4.0,EDH,business
48543,48543,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,True,,3BqNgB8YF4RfciMxcOqm2Q,"['Thrift Stores', 'Shopping']",Edinburgh,"9 Comely Bank Rd
Stockbridge
Edinburgh EH4 1DR",16:00,10:00,16:00,10:00,16:00,10:00,,,16:00,10:00,16:00,10:00,16:00,10:00,55.9592147,-3.2147904,St Columba's Hospice,['Stockbridge'],True,3,3.5,EDH,business
48549,48549,True,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,2.0,,,True,,False,free,vOhmb9U7akdVrJ0pOHonjQ,"['Food', 'Tea Rooms']",Edinburgh,"58
Haymarket Terrace
West End
Edinburgh EH12 5LA",18:00,10:00,18:00,10:00,18:00,10:00,,,18:00,10:00,18:00,10:00,18:00,10:00,55.94596070000001,-3.2211642999999994,Kung Fu Tea,"['West End', 'Haymarket']",True,5,4.5,EDH,business
48550,48550,True,,,beer_and_wine,False,False,False,False,False,False,False,False,False,casual,,,,,False,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,,,,True,,,,,,2.0,,,,,,,0tvp5-2PyQlIsbCl4mxh2Q,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"185 Morrison Street
West End
Edinburgh EH3 8DZ",01:00,12:00,01:00,12:00,01:00,12:00,01:00,12:00,01:00,12:00,01:00,12:00,01:00,12:00,55.94606527142679,-3.21351204134166,Carters Bar,['West End'],True,6,4.0,EDH,business
48551,48551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,LCPso_j2icWvJI1bHN9uDQ,"['Mediterranean', 'Restaurants']",Edinburgh,"172 Morningside Rd
Morningside
Edinburgh EH10 4AX",,,,,,,,,,,,,,,55.929425699999996,-3.2096007,Yellow Café,['Morningside'],True,4,4.5,EDH,business
48552,48552,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,,3.0,,,,,True,,3jEKHEg4be0-G1XwgCgHjA,"['Gift Shops', 'Arts & Crafts', 'Flowers & Gifts', 'Shopping']",Edinburgh,"414 Morningside Road
Morningside
Edinburgh EH10 5HY",17:30,10:00,,,17:30,10:00,,,17:30,10:00,17:30,11:00,17:30,10:00,55.9255312,-3.2095465,Beautiful Things,['Morningside'],True,3,4.0,EDH,business
48554,48554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lXNqgTdVej2ZCbnP2Hc_wQ,"['Indian', 'Restaurants']",Edinburgh,"159-161 Morrison St
West End
Edinburgh EH3 8AG",23:30,17:00,23:30,17:00,00:00,12:00,23:00,14:00,23:30,17:00,23:30,17:00,23:30,17:00,55.945981599999996,-3.2125303,Umair,['West End'],False,3,2.0,EDH,business
48564,48564,True,,,none,True,False,False,False,False,False,False,False,False,casual,,,,,,,True,,,,,,,,,False,,True,False,False,False,True,False,False,True,,,,,,,,,,True,,,,,,,quiet,,,False,False,False,False,False,False,2.0,,True,True,True,True,,Dg6NoAEUutXQaKJumpBDgA,"['Turkish', 'Fast Food', 'Indian', 'Restaurants']",Edinburgh,"128 Dalry Road
Haymarket
Edinburgh EH11 2EZ",23:30,15:00,23:30,15:00,23:30,15:00,23:30,15:00,23:30,15:00,23:30,15:00,23:30,15:00,55.942789000000005,-3.2218269153443098,Kebabish Original,['Haymarket'],True,17,4.0,MLN,business
48566,48566,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1.0,,,,,,,-_p_WEM0W1oFgqdCUewXHg,"['Shopping Centers', 'Shopping']",Edinburgh,"Leith
Leith
Edinburgh EH6 6AD",,,,,,,,,,,,,,,55.971060486702996,-3.17165851593018,New Kirkgate Shopping Centre,['Leith'],True,4,2.0,EDH,business
48567,48567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9t52N_k5ghgXJjB9d-NFag,"['Colleges & Universities', 'Landmarks & Historical Buildings', 'Education', 'Public Services & Government']",Edinburgh,"South Bridge
Newington
Edinburgh EH8 9YL",,,,,,,,,,,,,,,55.94755920000001,-3.1862427,Old College,"['Newington', 'Old Town']",True,8,4.0,EDH,business
48568,48568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hfd8DUstaFFJ6thN_xb2oQ,['Local Flavor'],Edinburgh,Edinburgh EH4 3AT,,,,,,,,,,,,,,,55.95441039999999,-3.2216346000000002,Dean Village,[],True,11,4.5,EDH,business
48573,48573,True,,,none,False,False,False,False,False,False,False,False,False,casual,,,,True,,,False,,,,,,,,,,,False,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,average,,,False,False,False,False,False,,2.0,,True,True,False,False,free,nK8JQlU-TKmFUP-twpc7nA,"['Delis', 'Restaurants']",Edinburgh,"2a Roseburn Terrace
Haymarket
Edinburgh EH12 6AW",16:30,08:00,16:30,08:00,16:30,08:00,15:00,09:00,16:30,08:00,16:30,08:00,16:30,08:00,55.9456132,-3.2341208999999997,Vigo Delicatessen,['Haymarket'],True,4,4.5,EDH,business
48574,48574,True,,,,False,False,,,False,False,False,False,False,casual,,,,,,,True,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,False,,,,,,,quiet,,,False,,,,,,2.0,,True,True,True,,,rSP0LiQntIfrWbiabFHoAg,"['Japanese', 'Chinese', 'Restaurants']",Edinburgh,"46 Haymarket Terrace
Haymarket
Edinburgh EH12 5LA",22:30,12:00,,,22:30,13:00,22:30,13:00,22:30,12:00,22:30,12:00,22:30,12:00,55.945964000000004,-3.2221973999999998,Miso & Sushi,['Haymarket'],False,9,3.5,EDH,business
48575,48575,True,,,full_bar,False,False,,False,False,False,False,False,False,casual,,,,True,,,False,,,,,,,,False,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,average,,,False,False,False,True,False,,2.0,,True,True,True,True,free,nmIkcRMn8XuXf4GSSSt5nQ,"['Indian', 'Restaurants']",Edinburgh,"250 Morrison Street
West End
Edinburgh EH3 8TD",23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,55.946374899999995,-3.2154729,The Mumbai Mansion,['West End'],True,9,4.0,EDH,business
48576,48576,True,,,full_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,False,,,,,,,,,False,True,,,,,,,quiet,,,True,,,,,,,,,True,,,,IQgYEAssY8LN1OzDDVeD2Q,"['Pubs', 'Bars', 'Restaurants', 'Nightlife', 'Gastropubs']",Edinburgh,"85-87 Fountainbridge
West End
Edinburgh EH3 9PU",01:00,12:00,23:00,12:00,01:00,12:00,23:00,12:00,01:00,12:00,23:00,12:00,23:00,12:00,55.944393999999996,-3.2057759999999997,Lock 25,['West End'],True,11,3.5,EDH,business
48583,48583,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,2.0,,,,,,,5JhTm1B4rrRzY7-zcQyMaA,"['Food', 'Breweries']",Edinburgh,"42 Slateford Rd
Edinburgh EH11 1PH",,,,,,,,,,,,,,,55.9350424,-3.2310298,The Caledonian Brewery,[],True,3,3.5,EDH,business
48585,48585,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z0AGvHLfGZKH-TVIx-Deeg,['Health & Medical'],Edinburgh,"41 Lauriston Pl
Edinburgh EH3 9HB",16:00,10:00,16:00,10:00,13:00,10:00,,,19:30,12:00,19:30,12:00,19:30,12:00,55.9445332,-3.1970816,Edinburgh Blood Donor Centre,[],True,8,4.5,EDH,business
48587,48587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2vfPnzoLmSbYypH6nQEEiw,"['Active Life', 'Parks']",Edinburgh,Edinburgh,,,,,,,,,,,,,,,55.940187715506106,-3.21474552154541,Union Canal,[],True,7,4.5,EDH,business
48588,48588,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,1.0,,True,,,,free,H43-TL47hRdiDmZUN-hqiw,"['Food', 'Coffee & Tea']",Edinburgh,"56 West Port
Grassmarket
Edinburgh EH1 2LD",18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,55.94640210000001,-3.1995993,The Coffee Mill,"['Grassmarket', 'Old Town']",True,11,4.5,EDH,business
48592,48592,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,3.0,,,,,True,,kpyzIet92Xp-Zn9NrYsr3Q,"['Fashion', 'Shopping']",Edinburgh,"109-112 Princes St
New Town
Edinburgh EH2 3AA",,,,,,,,,,,,,,,55.951682999999996,-3.2010497000000004,Levi Strauss,['New Town'],True,3,3.0,EDH,business
48595,48595,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,2.0,,False,,,,,tGaclzKtg4jetu2MJlRmNQ,"['Food', 'Grocery']",Edinburgh,"212-216 Morningside Road
Morningside
Edinburgh EH10 4QQ",21:00,08:00,21:00,08:00,20:00,08:00,19:00,09:00,21:00,08:00,21:00,08:00,21:00,08:00,55.9283878,-3.2096355,Marks and Spencer,['Morningside'],True,6,3.5,EDH,business
48596,48596,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,2.0,,,,,,,-UGprX_s-g5TNbAPdyb2DA,"['Food', 'Grocery']",Edinburgh,"314 Morningside Rd
Morningside
Edinburgh EH10 4QH",,,,,,,,,,,,,,,55.9278037,-3.2098017000000003,Fruit-A-Licious,['Morningside'],True,3,4.0,EDH,business
48597,48597,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,3.0,,,,,,,ecZrfgbDJCqkZV8b_J9LpA,"['Food', 'Desserts', 'Tea Rooms']",Edinburgh,"33A Morningside Road
Bruntsfield
Edinburgh EH10 4DR",18:00,09:00,18:00,10:00,18:00,09:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,55.932413000000004,-3.20974,Loopy Lorna's,['Bruntsfield'],False,9,2.5,EDH,business
48605,48605,True,,,none,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1.0,,False,,,True,,s3rKIPN8iOofVMSZfXJftA,"['Vegetarian', 'Restaurants']",Edinburgh,"19 St Leonard's Lane
Newington
Edinburgh EH8 9SH",16:00,10:00,16:00,10:00,16:00,10:00,,,16:00,10:00,16:00,10:00,16:00,10:00,55.943215,-3.1780164,The Engine Shed,['Newington'],False,7,5.0,EDH,business
48606,48606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5h-hqppcMGi6Jmxu04RLgQ,['Local Flavor'],Edinburgh,"Water of Leith
Stockbridge
Stockbridge
Edinburgh, Midlothian",,,,,,,15:00,12:00,,,,,,,55.9583851,-3.2095347000000003,St Bernard's Well,['Stockbridge'],True,3,4.0,MLN,business
48607,48607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0zqgYIic5BUprV1xAabDg,['Local Flavor'],Edinburgh,"George Square Gardens
The Meadows
Edinburgh EH8 9",,,,,,,,,,,,,,,55.943744744591505,-3.1885027885437,Edinburgh Labyrinth,['The Meadows'],True,3,3.5,EDH,business
48608,48608,,,,none,False,False,,,False,False,False,False,False,casual,,,,False,,,False,,,,,,,,,False,,False,False,False,False,False,False,False,,,,,,,,,,,False,,,,,,,average,,,False,,,,,,1.0,,True,False,False,,no,_KTtGB2edcjK9JEm5pBMEg,"['Fast Food', 'Restaurants']",Edinburgh,"Duke St
Leith
Edinburgh EH6 8",,,,,,,,,,,,,,,55.969439377925504,-3.1685471534729,Snax,['Leith'],True,3,3.5,EDH,business
48609,48609,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,False,,Skbncgbue54suc-2Cv1bsA,"['Fashion', 'Shopping']",Edinburgh,"66a Broughton St
New Town
Edinburgh EH3 6BJ",,,,,,,,,,,,,,,55.959121700000004,-3.1906135,Threadbare,['New Town'],True,4,3.5,EDH,business
